,nature,type,id,description,cwe_counts,cwe_id
1,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2,77
2,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),2,77
3,ParentOf,base,624,Executable Regular Expression Error,2,77
4,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),2,77
5,ParentOf,base,1427,Improper Neutralization of Input Used for LLM Prompting,2,77
6,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),2,77
7,MemberOf,category,1019,Validate Inputs,2,77
8,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2,77
9,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),2,77
10,ParentOf,base,624,Executable Regular Expression Error,2,77
11,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),2,77
12,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2,77
13,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),2,77
14,ParentOf,base,624,Executable Regular Expression Error,2,77
15,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),2,77
16,MemberOf,category,713,OWASP Top Ten 2007 Category A2 - Injection Flaws,2,77
17,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,2,77
18,MemberOf,category,727,OWASP Top Ten 2004 Category A6 - Injection Flaws,2,77
19,MemberOf,category,929,OWASP Top Ten 2013 Category A1 - Injection,2,77
20,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,2,77
21,MemberOf,category,1005,7PK - Input Validation and Representation,2,77
22,MemberOf,category,1027,OWASP Top Ten 2017 Category A1 - Injection,2,77
23,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),2,77
24,MemberOf,category,1308,CISQ Quality Measures - Security,2,77
25,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2,77
26,MemberOf,view,1340,CISQ Data Protection Measures,2,77
27,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,2,77
28,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2,77
29,MemberOf,category,1409,Comprehensive Categorization: Injection,2,77
30,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2,77
31,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,77
32,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,2,77
33,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,2,77
34,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,2,77
35,Self,class,77,,2,77
0,ChildOf,class,668,Exposure of Resource to Wrong Sphere,2,200
1,ParentOf,base,201,Insertion of Sensitive Information Into Sent Data,2,200
2,ParentOf,base,203,Observable Discrepancy,2,200
3,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,2,200
4,ParentOf,base,213,Exposure of Sensitive Information Due to Incompatible Policies,2,200
5,ParentOf,base,215,Insertion of Sensitive Information Into Debugging Code,2,200
6,ParentOf,base,359,Exposure of Private Personal Information to an Unauthorized Actor,2,200
7,ParentOf,base,497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,2,200
8,ParentOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,2,200
9,ParentOf,base,1273,Device Unlock Credential Sharing,2,200
10,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,2,200
11,ParentOf,base,1431,Driving Intermediate Cryptographic State/Results to Hardware Module Outputs,2,200
12,CanFollow,variant,498,Cloneable Class Containing Sensitive Information,2,200
13,CanFollow,variant,499,Serializable Class Containing Sensitive Data,2,200
14,CanFollow,base,1272,Sensitive Information Uncleared Before Debug/Power State Transition,2,200
15,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,2,200
16,ParentOf,base,203,Observable Discrepancy,2,200
17,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,2,200
18,ParentOf,base,532,Insertion of Sensitive Information into Log File,2,200
19,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,2,200
20,MemberOf,category,717,OWASP Top Ten 2007 Category A6 - Information Leakage and Improper Error Handling,2,200
21,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,2,200
22,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,2,200
23,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2,200
24,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,2,200
25,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2,200
26,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,2,200
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,200
28,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,2,200
29,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,2,200
30,Self,class,200,,2,200
0,ChildOf,class,913,Improper Control of Dynamically-Managed Code Resources,15,502
1,PeerOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,15,502
2,MemberOf,category,399,Resource Management Errors,15,502
3,ChildOf,class,913,Improper Control of Dynamically-Managed Code Resources,15,502
4,MemberOf,category,1019,Validate Inputs,15,502
5,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),15,502
6,MemberOf,view,884,CWE Cross-section,15,502
7,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,15,502
8,MemberOf,category,1034,OWASP Top Ten 2017 Category A8 - Insecure Deserialization,15,502
9,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),15,502
10,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,15,502
11,MemberOf,category,1308,CISQ Quality Measures - Security,15,502
12,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,15,502
13,MemberOf,view,1340,CISQ Data Protection Measures,15,502
14,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,15,502
15,MemberOf,category,1354,OWASP Top Ten 2021 Category A08:2021 - Software and Data Integrity Failures,15,502
16,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,15,502
17,MemberOf,category,1415,Comprehensive Categorization: Resource Control,15,502
18,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,15,502
19,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,15,502
20,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,15,502
21,MemberOf,category,1443,OWASP Top Ten 2025 Category A08:2025 - Software or Data Integrity Failures,15,502
22,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,15,502
23,Self,base,502,,15,502
0,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,2,22
1,ParentOf,base,23,Relative Path Traversal,2,22
2,ParentOf,base,36,Absolute Path Traversal,2,22
3,CanFollow,class,20,Improper Input Validation,2,22
4,CanFollow,base,73,External Control of File Name or Path,2,22
5,CanFollow,class,172,Encoding Error,2,22
6,CanPrecede,class,668,Exposure of Resource to Wrong Sphere,2,22
7,MemberOf,category,1219,File Handling Issues,2,22
8,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,2,22
9,ParentOf,base,23,Relative Path Traversal,2,22
10,ParentOf,base,36,Absolute Path Traversal,2,22
11,ParentOf,base,23,Relative Path Traversal,2,22
12,ParentOf,base,36,Absolute Path Traversal,2,22
13,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,2,22
14,MemberOf,category,715,OWASP Top Ten 2007 Category A4 - Insecure Direct Object Reference,2,22
15,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,2,22
16,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),2,22
17,MemberOf,category,802,2010 Top 25 - Risky Resource Management,2,22
18,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,2,22
19,MemberOf,category,865,2011 Top 25 - Risky Resource Management,2,22
20,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),2,22
21,MemberOf,view,884,CWE Cross-section,2,22
22,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,2,22
23,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,2,22
24,MemberOf,category,1031,OWASP Top Ten 2017 Category A5 - Broken Access Control,2,22
25,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,2,22
26,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),2,22
27,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,2,22
28,MemberOf,category,1308,CISQ Quality Measures - Security,2,22
29,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2,22
30,MemberOf,view,1340,CISQ Data Protection Measures,2,22
31,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,2,22
32,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2,22
33,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2,22
34,MemberOf,category,1404,Comprehensive Categorization: File Handling,2,22
35,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2,22
36,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,22
37,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,2,22
38,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,2,22
39,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,2,22
40,Self,base,22,,2,22
0,ChildOf,base,23,Relative Path Traversal,2,29
1,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,2,29
2,MemberOf,category,1404,Comprehensive Categorization: File Handling,2,29
3,Self,variant,29,,2,29
0,ChildOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),2,918
1,MemberOf,category,417,Communication Channel Errors,2,918
2,ChildOf,class,610,Externally Controlled Reference to a Resource in Another Sphere,2,918
3,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2,918
4,MemberOf,category,1356,OWASP Top Ten 2021 Category A10:2021 - Server-Side Request Forgery (SSRF),2,918
5,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2,918
6,MemberOf,category,1396,Comprehensive Categorization: Access Control,2,918
7,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2,918
8,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,918
9,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,2,918
10,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,2,918
11,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,2,918
12,Self,base,918,,2,918
0,ChildOf,base,23,Relative Path Traversal,2,29
1,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,2,29
2,MemberOf,category,1404,Comprehensive Categorization: File Handling,2,29
3,Self,variant,29,,2,29
0,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,2,22
1,ParentOf,base,23,Relative Path Traversal,2,22
2,ParentOf,base,36,Absolute Path Traversal,2,22
3,CanFollow,class,20,Improper Input Validation,2,22
4,CanFollow,base,73,External Control of File Name or Path,2,22
5,CanFollow,class,172,Encoding Error,2,22
6,CanPrecede,class,668,Exposure of Resource to Wrong Sphere,2,22
7,MemberOf,category,1219,File Handling Issues,2,22
8,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,2,22
9,ParentOf,base,23,Relative Path Traversal,2,22
10,ParentOf,base,36,Absolute Path Traversal,2,22
11,ParentOf,base,23,Relative Path Traversal,2,22
12,ParentOf,base,36,Absolute Path Traversal,2,22
13,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,2,22
14,MemberOf,category,715,OWASP Top Ten 2007 Category A4 - Insecure Direct Object Reference,2,22
15,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,2,22
16,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),2,22
17,MemberOf,category,802,2010 Top 25 - Risky Resource Management,2,22
18,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,2,22
19,MemberOf,category,865,2011 Top 25 - Risky Resource Management,2,22
20,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),2,22
21,MemberOf,view,884,CWE Cross-section,2,22
22,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,2,22
23,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,2,22
24,MemberOf,category,1031,OWASP Top Ten 2017 Category A5 - Broken Access Control,2,22
25,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,2,22
26,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),2,22
27,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,2,22
28,MemberOf,category,1308,CISQ Quality Measures - Security,2,22
29,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2,22
30,MemberOf,view,1340,CISQ Data Protection Measures,2,22
31,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,2,22
32,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2,22
33,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2,22
34,MemberOf,category,1404,Comprehensive Categorization: File Handling,2,22
35,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2,22
36,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,22
37,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,2,22
38,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,2,22
39,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,2,22
40,Self,base,22,,2,22
0,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2,23
1,ParentOf,variant,24,Path Traversal: '../filedir',2,23
2,ParentOf,variant,25,Path Traversal: '/../filedir',2,23
3,ParentOf,variant,26,Path Traversal: '/dir/../filename',2,23
4,ParentOf,variant,27,Path Traversal: 'dir/../../filename',2,23
5,ParentOf,variant,28,Path Traversal: '..\filedir',2,23
6,ParentOf,variant,29,Path Traversal: '\..\filename',2,23
7,ParentOf,variant,30,Path Traversal: '\dir\..\filename',2,23
8,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',2,23
9,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),2,23
10,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),2,23
11,ParentOf,variant,34,Path Traversal: '....//',2,23
12,ParentOf,variant,35,Path Traversal: '.../...//',2,23
13,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2,23
14,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2,23
15,MemberOf,view,884,CWE Cross-section,2,23
16,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,2,23
