,nature,type,id,description,cwe_counts,cwe_id
15,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),1,476
16,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,1,476
17,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,1,476
18,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),1,476
19,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),1,476
20,MemberOf,view,884,CWE Cross-section,1,476
21,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,1,476
22,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),1,476
23,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),1,476
24,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,476
25,MemberOf,category,1306,CISQ Quality Measures - Reliability,1,476
26,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,476
27,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,476
28,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,476
29,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,1,476
30,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,476
31,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,476
3,ChildOf,pillar,707,Improper Neutralization,1,20
4,ParentOf,base,179,Incorrect Behavior Order: Early Validation,1,20
5,ParentOf,variant,622,Improper Validation of Function Hook Arguments,1,20
6,ParentOf,base,1173,Improper Use of Validation Framework,1,20
7,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1,20
8,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",1,20
9,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,1,20
10,ParentOf,base,1287,Improper Validation of Specified Type of Input,1,20
11,ParentOf,base,1288,Improper Validation of Consistency within Input,1,20
12,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,1,20
13,PeerOf,class,345,Insufficient Verification of Data Authenticity,1,20
14,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),1,20
15,CanPrecede,base,41,Improper Resolution of Path Equivalence,1,20
16,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,20
17,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,20
18,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,1,20
19,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,20
20,ParentOf,variant,129,Improper Validation of Array Index,1,20
21,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1,20
22,MemberOf,category,1019,Validate Inputs,1,20
23,ParentOf,base,15,External Control of System or Configuration Setting,1,20
24,ParentOf,base,73,External Control of File Name or Path,1,20
25,ParentOf,variant,102,Struts: Duplicate Validation Forms,1,20
26,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,1,20
27,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,1,20
28,ParentOf,variant,105,Struts: Form Field Without Validator,1,20
29,ParentOf,variant,106,Struts: Plug-in Framework not in Use,1,20
30,ParentOf,variant,107,Struts: Unused Validation Form,1,20
31,ParentOf,variant,108,Struts: Unvalidated Action Form,1,20
32,ParentOf,variant,109,Struts: Validator Turned Off,1,20
33,ParentOf,variant,110,Struts: Validator Without Form Field,1,20
34,ParentOf,variant,111,Direct Use of Unsafe JNI,1,20
35,ParentOf,base,112,Missing XML Validation,1,20
36,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),1,20
37,ParentOf,class,114,Process Control,1,20
38,ParentOf,base,117,Improper Output Neutralization for Logs,1,20
39,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,20
40,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,20
41,ParentOf,base,134,Use of Externally-Controlled Format String,1,20
42,ParentOf,base,170,Improper Null Termination,1,20
43,ParentOf,base,190,Integer Overflow or Wraparound,1,20
44,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,1,20
45,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),1,20
46,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,1,20
47,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,20
48,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,1,20
49,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),1,20
50,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),1,20
51,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),1,20
52,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),1,20
53,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,1,20
54,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),1,20
55,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),1,20
56,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),1,20
57,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,1,20
58,MemberOf,category,1005,7PK - Input Validation and Representation,1,20
59,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),1,20
60,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,20
61,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,20
62,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,1,20
63,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,20
64,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,1,20
65,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,20
66,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,1,20
67,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,20
68,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,20
4,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,2,400
5,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),2,400
6,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,2,400
7,ParentOf,base,771,Missing Reference to Active Allocated Resource,2,400
8,ParentOf,base,779,Logging of Excessive Data,2,400
9,ParentOf,base,920,Improper Restriction of Power Consumption,2,400
10,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,2,400
11,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,2,400
12,CanFollow,base,410,Insufficient Resource Pool,2,400
13,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,2,400
14,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,2,400
15,ParentOf,base,920,Improper Restriction of Power Consumption,2,400
16,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,2,400
17,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),2,400
18,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),2,400
19,MemberOf,view,884,CWE Cross-section,2,400
20,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,2,400
21,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),2,400
22,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),2,400
23,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,2,400
24,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2,400
25,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2,400
26,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,2,400
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,400
2,MemberOf,view,1000,Research Concepts,2,693
3,ParentOf,base,182,Collapse of Data into Unsafe Value,2,693
4,ParentOf,base,184,Incomplete List of Disallowed Inputs,2,693
5,ParentOf,class,311,Missing Encryption of Sensitive Data,2,693
6,ParentOf,class,326,Inadequate Encryption Strength,2,693
7,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,2,693
8,ParentOf,class,330,Use of Insufficiently Random Values,2,693
9,ParentOf,class,345,Insufficient Verification of Data Authenticity,2,693
10,ParentOf,base,357,Insufficient UI Warning of Dangerous Operations,2,693
11,ParentOf,base,358,Improperly Implemented Security Check for Standard,2,693
12,ParentOf,class,424,Improper Protection of Alternate Path,2,693
13,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,2,693
14,ParentOf,class,653,Improper Isolation or Compartmentalization,2,693
15,ParentOf,base,654,Reliance on a Single Factor in a Security Decision,2,693
16,ParentOf,class,655,Insufficient Psychological Acceptability,2,693
17,ParentOf,class,656,Reliance on Security Through Obscurity,2,693
18,ParentOf,base,757,Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade'),2,693
19,ParentOf,base,778,Insufficient Logging,2,693
20,ParentOf,base,807,Reliance on Untrusted Inputs in a Security Decision,2,693
21,ParentOf,class,1039,Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations,2,693
22,ParentOf,base,1248,Semiconductor Defects in Hardware Logic with Security-Sensitive Implications,2,693
23,ParentOf,base,1253,Incorrect Selection of Fuse Values,2,693
24,ParentOf,base,1269,Product Released in Non-Release Configuration,2,693
25,ParentOf,base,1278,Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques,2,693
26,ParentOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,2,693
27,ParentOf,base,1318,Missing Support for Security Features in On-chip Fabrics or Buses,2,693
28,ParentOf,base,1319,Improper Protection against Electromagnetic Fault Injection (EM-FI),2,693
29,ParentOf,base,1326,Missing Immutable Root of Trust in Hardware,2,693
30,ParentOf,base,1338,Improper Protections Against Hardware Overheating,2,693
31,MemberOf,category,975,SFP Secondary Cluster: Architecture,2,693
32,MemberOf,category,1370,ICS Supply Chain: Common Mode Frailties,2,693
33,MemberOf,category,1413,Comprehensive Categorization: Protection Mechanism Failure,2,693
5,ChildOf,class,668,Exposure of Resource to Wrong Sphere,1,22
6,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,1,22
7,ParentOf,base,23,Relative Path Traversal,1,22
8,ParentOf,base,36,Absolute Path Traversal,1,22
9,CanFollow,class,20,Improper Input Validation,1,22
10,CanFollow,base,73,External Control of File Name or Path,1,22
11,CanFollow,class,172,Encoding Error,1,22
12,MemberOf,category,1219,File Handling Issues,1,22
13,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,1,22
14,ParentOf,base,23,Relative Path Traversal,1,22
15,ParentOf,base,36,Absolute Path Traversal,1,22
16,ParentOf,base,23,Relative Path Traversal,1,22
17,ParentOf,base,36,Absolute Path Traversal,1,22
18,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,22
19,MemberOf,category,715,OWASP Top Ten 2007 Category A4 - Insecure Direct Object Reference,1,22
20,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,1,22
21,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),1,22
22,MemberOf,category,802,2010 Top 25 - Risky Resource Management,1,22
23,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,1,22
24,MemberOf,category,865,2011 Top 25 - Risky Resource Management,1,22
25,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),1,22
26,MemberOf,view,884,CWE Cross-section,1,22
27,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,1,22
28,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,1,22
29,MemberOf,category,1031,OWASP Top Ten 2017 Category A5 - Broken Access Control,1,22
30,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,22
31,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),1,22
32,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,22
33,MemberOf,category,1308,CISQ Quality Measures - Security,1,22
34,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,22
35,MemberOf,view,1340,CISQ Data Protection Measures,1,22
36,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,1,22
37,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,22
38,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,22
39,MemberOf,category,1404,Comprehensive Categorization: File Handling,1,22
40,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,22
41,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,22
5,ChildOf,class,668,Exposure of Resource to Wrong Sphere,1,22
6,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,1,22
7,ParentOf,base,23,Relative Path Traversal,1,22
8,ParentOf,base,36,Absolute Path Traversal,1,22
9,CanFollow,class,20,Improper Input Validation,1,22
10,CanFollow,base,73,External Control of File Name or Path,1,22
11,CanFollow,class,172,Encoding Error,1,22
12,MemberOf,category,1219,File Handling Issues,1,22
13,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,1,22
14,ParentOf,base,23,Relative Path Traversal,1,22
15,ParentOf,base,36,Absolute Path Traversal,1,22
16,ParentOf,base,23,Relative Path Traversal,1,22
17,ParentOf,base,36,Absolute Path Traversal,1,22
18,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,22
19,MemberOf,category,715,OWASP Top Ten 2007 Category A4 - Insecure Direct Object Reference,1,22
20,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,1,22
21,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),1,22
22,MemberOf,category,802,2010 Top 25 - Risky Resource Management,1,22
23,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,1,22
24,MemberOf,category,865,2011 Top 25 - Risky Resource Management,1,22
25,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),1,22
26,MemberOf,view,884,CWE Cross-section,1,22
27,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,1,22
28,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,1,22
29,MemberOf,category,1031,OWASP Top Ten 2017 Category A5 - Broken Access Control,1,22
30,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,22
31,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),1,22
32,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,22
33,MemberOf,category,1308,CISQ Quality Measures - Security,1,22
34,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,22
35,MemberOf,view,1340,CISQ Data Protection Measures,1,22
36,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,1,22
37,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,22
38,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,22
39,MemberOf,category,1404,Comprehensive Categorization: File Handling,1,22
40,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,22
